Category,Type,Extension,Path,SizeKB,Modified
Other,File,.asset,Assets/Tiles/Lava_Emissive_990.asset,0.8,2026-03-14 06:09:49
Other,File,.asset,Assets/Tiles/Lava_Emissive_991.asset,0.8,2026-03-14 06:09:49
Other,File,.asset,Assets/Tiles/Lava_Emissive_992.asset,0.8,2026-03-14 06:09:49
Other,File,.asset,Assets/Tiles/Lava_Emissive_993.asset,0.8,2026-03-14 06:09:49
Other,File,.asset,Assets/Tiles/Lava_Emissive_994.asset,0.8,2026-03-14 06:09:49
Other,File,.asset,Assets/Tiles/Lava_Emissive_995.asset,0.8,2026-03-14 06:09:49
Other,File,.asset,Assets/Tiles/Lava_Emissive_996.asset,0.8,2026-03-14 06:09:49
Other,File,.asset,Assets/Tiles/Lava_Emissive_997.asset,0.8,2026-03-14 06:09:49
Other,File,.asset,Assets/Tiles/Lava_Emissive_998.asset,0.8,2026-03-14 06:09:49
Other,File,.asset,Assets/Tiles/Lava_Emissive_999.asset,0.8,2026-03-14 06:09:49
Other,File,.wlt,Assets/TutorialInfo/Layout.wlt,15.75,2026-03-14 06:09:49
Texture,Image,.png,Assets/TutorialInfo/Icons/URP.png,23.5,2026-03-14 06:09:49
Script,C#,.cs,Assets/TutorialInfo/Scripts/Readme.cs,0.31,2026-03-14 06:09:49
Script,C#,.cs,Assets/TutorialInfo/Scripts/Editor/ReadmeEditor.cs,6.76,2026-03-14 06:09:49
Scene,Unity,.unity,Assets/Toon Crystals pack/DemoScene/Demo.unity,228.22,2026-02-25 00:24:02
Other,File,.lighting,Assets/Toon Crystals pack/DemoScene/DemoSettings.lighting,1.75,2026-02-25 00:24:02
Material,Unity,.mat,Assets/Toon Crystals pack/DemoScene/Ground.mat,2.29,2026-02-25 00:23:58
Material,Unity,.mat,Assets/Toon Crystals pack/Materials/BlueCrystal.mat,3.91,2026-03-14 06:09:49
Material,Unity,.mat,Assets/Toon Crystals pack/Materials/FlyingCrystal_B.mat,3.91,2026-03-14 06:09:49
Material,Unity,.mat,Assets/Toon Crystals pack/Materials/FlyingCrystal_Green.mat,3.94,2026-03-14 06:09:49
Material,Unity,.mat,Assets/Toon Crystals pack/Materials/FlyingCrystal_Purp.mat,3.91,2026-03-14 06:09:49
Material,Unity,.mat,Assets/Toon Crystals pack/Materials/GemStone.mat,3.89,2026-03-14 06:09:49
Material,Unity,.mat,Assets/Toon Crystals pack/Materials/GemStone_G.mat,3.9,2026-03-14 06:09:49
Material,Unity,.mat,Assets/Toon Crystals pack/Materials/GemStone_Purp.mat,3.94,2026-03-14 06:09:49
Material,Unity,.mat,Assets/Toon Crystals pack/Materials/GemStone_Red.mat,3.93,2026-03-14 06:09:49
Material,Unity,.mat,Assets/Toon Crystals pack/Materials/Glow.mat,3.88,2026-03-14 06:09:49
Material,Unity,.mat,Assets/Toon Crystals pack/Materials/Hexahedrall_PurpCrystal.mat,3.89,2026-03-14 06:09:49
Material,Unity,.mat,Assets/Toon Crystals pack/Materials/Hexahedral_GoldCrystal.mat,3.95,2026-03-14 06:09:49
Material,Unity,.mat,Assets/Toon Crystals pack/Materials/Hexahedral_RedCrystal.mat,3.94,2026-03-14 06:09:49
Material,Unity,.mat,Assets/Toon Crystals pack/Materials/MoonStone.mat,3.95,2026-03-14 06:09:49
Material,Unity,.mat,Assets/Toon Crystals pack/Materials/MoonStoneRed 1.mat,3.88,2026-03-14 06:09:49
Material,Unity,.mat,Assets/Toon Crystals pack/Materials/MoonStoneRed G.mat,3.88,2026-03-14 06:09:49
Material,Unity,.mat,Assets/Toon Crystals pack/Materials/Obsidian.mat,3.91,2026-03-14 06:09:49
Material,Unity,.mat,Assets/Toon Crystals pack/Materials/Obsidian_G.mat,3.88,2026-03-14 06:09:49
Material,Unity,.mat,Assets/Toon Crystals pack/Materials/Obsidian_W.mat,3.88,2026-03-14 06:09:49
Material,Unity,.mat,Assets/Toon Crystals pack/Materials/PurpCrystal.mat,3.91,2026-03-14 06:09:49
Material,Unity,.mat,Assets/Toon Crystals pack/Materials/RedCrystal.mat,3.88,2026-03-14 06:09:49
Material,Unity,.mat,Assets/Toon Crystals pack/Materials/Rocks_Diff.mat,3.88,2026-03-14 06:09:49
Material,Unity,.mat,Assets/Toon Crystals pack/Materials/Rock_Brown.mat,3.9,2026-03-14 06:09:49
Material,Unity,.mat,Assets/Toon Crystals pack/Materials/Rock_Gray.mat,3.88,2026-03-14 06:09:49
Material,Unity,.mat,Assets/Toon Crystals pack/Materials/SmallCrystal_B.mat,3.91,2026-03-14 06:09:49
Material,Unity,.mat,Assets/Toon Crystals pack/Materials/SmallCrystal_Green.mat,3.89,2026-03-14 06:09:49
Material,Unity,.mat,Assets/Toon Crystals pack/Materials/SmallCrystal_Pink.mat,3.89,2026-03-14 06:09:49
Model,3D,.fbx,Assets/Toon Crystals pack/Meshes/BlueCrystal00.fbx,23.7,2017-12-02 16:12:36
Model,3D,.fbx,Assets/Toon Crystals pack/Meshes/BlueCrystal01.fbx,22.45,2017-12-02 16:12:53
Model,3D,.fbx,Assets/Toon Crystals pack/Meshes/BlueCrystal02.fbx,22.77,2017-12-02 16:12:31
Model,3D,.fbx,Assets/Toon Crystals pack/Meshes/BlueCrystal03.fbx,22.97,2017-12-02 16:13:08
Model,3D,.fbx,Assets/Toon Crystals pack/Meshes/BlueCrystal04.fbx,22.47,2017-12-02 16:12:20
Model,3D,.fbx,Assets/Toon Crystals pack/Meshes/BlueCrystal05.fbx,22.77,2017-12-02 16:13:30
Model,3D,.fbx,Assets/Toon Crystals pack/Meshes/BlueCrystal06.fbx,22.84,2017-12-02 16:13:29
Model,3D,.fbx,Assets/Toon Crystals pack/Meshes/BlueCrystal07.fbx,22.92,2017-12-02 16:12:33
Model,3D,.fbx,Assets/Toon Crystals pack/Meshes/BlueCrystal08.fbx,22.33,2017-12-02 16:12:52
Model,3D,.fbx,Assets/Toon Crystals pack/Meshes/BlueCrystal09.fbx,22.47,2017-12-02 16:13:00
Model,3D,.fbx,Assets/Toon Crystals pack/Meshes/BlueCrystal10.fbx,22.47,2017-12-02 16:12:12
Model,3D,.fbx,Assets/Toon Crystals pack/Meshes/BlueCrystal11.fbx,22.45,2017-12-02 16:13:02
Model,3D,.fbx,Assets/Toon Crystals pack/Meshes/BlueCrystal12.fbx,22.77,2017-12-02 16:13:28
Model,3D,.fbx,Assets/Toon Crystals pack/Meshes/BlueCrystal13.fbx,22.47,2017-12-02 16:12:51
Model,3D,.fbx,Assets/Toon Crystals pack/Meshes/BlueCrystal14.fbx,22.47,2017-12-02 16:13:17
Model,3D,.fbx,Assets/Toon Crystals pack/Meshes/BlueCrystal15.fbx,22.45,2017-12-02 16:13:22
Model,3D,.fbx,Assets/Toon Crystals pack/Meshes/GemStone00.fbx,27.69,2017-12-02 16:12:21
Model,3D,.fbx,Assets/Toon Crystals pack/Meshes/GemStone01.fbx,22.5,2017-12-02 16:12:30
Model,3D,.fbx,Assets/Toon Crystals pack/Meshes/GemStone02.fbx,23.03,2017-12-02 16:13:24
Model,3D,.fbx,Assets/Toon Crystals pack/Meshes/GemStone03.fbx,22.94,2017-12-02 16:13:15
Model,3D,.fbx,Assets/Toon Crystals pack/Meshes/GemStone04.fbx,23.03,2017-12-02 16:12:25
Model,3D,.fbx,Assets/Toon Crystals pack/Meshes/MoonStone00.fbx,27.47,2017-12-02 16:12:31
Model,3D,.fbx,Assets/Toon Crystals pack/Meshes/MoonStone01.fbx,27.12,2017-12-02 16:12:47
Model,3D,.fbx,Assets/Toon Crystals pack/Meshes/MoonStone02.fbx,27.44,2017-12-02 16:12:45
Model,3D,.fbx,Assets/Toon Crystals pack/Meshes/MoonStone03.fbx,25.22,2017-12-02 16:13:36
Model,3D,.fbx,Assets/Toon Crystals pack/Meshes/MoonStone04.fbx,25.8,2017-12-02 16:12:08
Model,3D,.fbx,Assets/Toon Crystals pack/Meshes/Obsidian00.fbx,24.41,2017-12-02 16:12:37
Model,3D,.fbx,Assets/Toon Crystals pack/Meshes/Obsidian01.fbx,23.19,2017-12-02 16:13:09
Model,3D,.fbx,Assets/Toon Crystals pack/Meshes/Obsidian02.fbx,24.42,2017-12-02 16:13:01
Model,3D,.fbx,Assets/Toon Crystals pack/Meshes/Obsidian03.fbx,25.16,2017-12-02 16:13:27
Model,3D,.fbx,Assets/Toon Crystals pack/Meshes/Obsidian04.fbx,23.59,2017-12-02 16:12:41
Model,3D,.fbx,Assets/Toon Crystals pack/Meshes/PurpCrystal00.fbx,25.61,2017-12-02 16:11:59
Model,3D,.fbx,Assets/Toon Crystals pack/Meshes/PurpCrystal01.fbx,25.3,2017-12-02 16:12:46
Model,3D,.fbx,Assets/Toon Crystals pack/Meshes/PurpCrystal02.fbx,24.88,2017-12-02 16:11:59
Model,3D,.fbx,Assets/Toon Crystals pack/Meshes/PurpCrystal03.fbx,24.22,2017-12-02 16:12:04
Model,3D,.fbx,Assets/Toon Crystals pack/Meshes/PurpCrystal04.fbx,24.53,2017-12-02 16:12:21
Model,3D,.fbx,Assets/Toon Crystals pack/Meshes/PurpCrystal05.fbx,25.61,2017-12-02 16:12:50
Model,3D,.fbx,Assets/Toon Crystals pack/Meshes/PurpCrystal06.fbx,24.66,2017-12-02 16:12:32
Model,3D,.fbx,Assets/Toon Crystals pack/Meshes/PurpCrystal07.fbx,24.22,2017-12-02 16:11:56
Model,3D,.fbx,Assets/Toon Crystals pack/Meshes/PurpCrystal08.fbx,25.3,2017-12-02 16:12:27
Model,3D,.fbx,Assets/Toon Crystals pack/Meshes/RedCrystal00.fbx,24.98,2017-12-02 16:12:46
Model,3D,.fbx,Assets/Toon Crystals pack/Meshes/RedCrystal01.fbx,24.67,2017-12-02 16:13:23
Model,3D,.fbx,Assets/Toon Crystals pack/Meshes/RedCrystal02.fbx,25.84,2017-12-02 16:13:08
Model,3D,.fbx,Assets/Toon Crystals pack/Meshes/RedCrystal03.fbx,22.97,2017-12-02 16:12:03
Model,3D,.fbx,Assets/Toon Crystals pack/Meshes/RedCrystal04.fbx,23.98,2017-12-02 16:13:05
Model,3D,.fbx,Assets/Toon Crystals pack/Meshes/RedCrystal05.fbx,24.25,2017-12-02 16:12:58
Model,3D,.fbx,Assets/Toon Crystals pack/Meshes/RedCrystal06.fbx,22.97,2017-12-02 16:13:17
Model,3D,.fbx,Assets/Toon Crystals pack/Meshes/RedCrystal07.fbx,22.97,2017-12-02 16:13:26
Model,3D,.fbx,Assets/Toon Crystals pack/Meshes/RedCrystal08.fbx,24.97,2017-12-02 16:13:25
Model,3D,.fbx,Assets/Toon Crystals pack/Meshes/RedCrystal09.fbx,24.59,2017-12-02 16:12:09
Model,3D,.fbx,Assets/Toon Crystals pack/Meshes/RedCrystal10.fbx,25.77,2017-12-02 16:12:14
Model,3D,.fbx,Assets/Toon Crystals pack/Meshes/Rock001.fbx,42.09,2017-12-02 16:12:52
Model,3D,.fbx,Assets/Toon Crystals pack/Meshes/Rock002.fbx,37.03,2017-12-02 16:13:07
Model,3D,.fbx,Assets/Toon Crystals pack/Meshes/Rock003.fbx,40.64,2017-12-02 16:12:44
Model,3D,.fbx,Assets/Toon Crystals pack/Meshes/Rock004.fbx,42.67,2017-12-02 16:12:28
Model,3D,.fbx,Assets/Toon Crystals pack/Meshes/Rock005.fbx,40.97,2017-12-02 16:13:10
Prefab,Unity,.prefab,Assets/Toon Crystals pack/Particles/BlueGlow.prefab,112.68,2026-02-25 00:26:29
Prefab,Unity,.prefab,Assets/Toon Crystals pack/Particles/DarkBlue Glow.prefab,112.7,2026-02-25 00:26:27
Prefab,Unity,.prefab,Assets/Toon Crystals pack/Particles/Fel Glow.prefab,112.73,2026-02-25 00:25:49
Prefab,Unity,.prefab,Assets/Toon Crystals pack/Particles/Green Glow.prefab,112.74,2026-02-25 00:25:50
Prefab,Unity,.prefab,Assets/Toon Crystals pack/Particles/PurpGlow.prefab,113.04,2026-02-25 00:24:02
Prefab,Unity,.prefab,Assets/Toon Crystals pack/Particles/RedGlow.prefab,113.1,2026-02-25 00:24:02
Texture,Image,.tga,Assets/Toon Crystals pack/Textures/FlyingCrystal_Blue.tga,4096.04,2017-12-02 16:12:42
Texture,Image,.tga,Assets/Toon Crystals pack/Textures/FlyingCrystal_Green.tga,3072.04,2017-12-02 16:12:55
Texture,Image,.tga,Assets/Toon Crystals pack/Textures/FlyingCrystal_N.tga,4096.04,2017-12-02 16:12:00
Texture,Image,.tga,Assets/Toon Crystals pack/Textures/FlyingCrystal_Purp.tga,4096.04,2017-12-02 16:12:10
Texture,Image,.tga,Assets/Toon Crystals pack/Textures/GemStone.tga,3072.04,2017-12-02 16:13:18
Texture,Image,.tga,Assets/Toon Crystals pack/Textures/GemStone_normals.tga,3072.04,2017-12-02 16:12:07
Texture,Image,.tga,Assets/Toon Crystals pack/Textures/GemStone_Orange.tga,3072.04,2017-12-02 16:12:23
Texture,Image,.tga,Assets/Toon Crystals pack/Textures/GemStone_Purp.tga,4096.04,2017-12-02 16:12:49
Texture,Image,.tga,Assets/Toon Crystals pack/Textures/HexahedralCrystal_Gold.tga,3072.04,2017-12-02 16:12:29
Texture,Image,.tga,Assets/Toon Crystals pack/Textures/HexahedralCrystal_Purp.tga,4096.04,2017-12-02 16:11:55
Texture,Image,.tga,Assets/Toon Crystals pack/Textures/Hexahedral_N.tga,4096.04,2017-12-02 16:13:13
Texture,Image,.tga,Assets/Toon Crystals pack/Textures/Hexahedral_RedCrystal.tga,4096.04,2017-12-02 16:12:18
Texture,Image,.tga,Assets/Toon Crystals pack/Textures/MoonStone.tga,3072.04,2017-12-02 16:12:38
Texture,Image,.tga,Assets/Toon Crystals pack/Textures/MoonStone_Green.tga,4096.04,2017-12-02 16:12:12
Texture,Image,.tga,Assets/Toon Crystals pack/Textures/MoonStone_normals.tga,4096.04,2017-12-02 16:13:03
Texture,Image,.tga,Assets/Toon Crystals pack/Textures/MoonStone_Red.tga,4096.04,2017-12-02 16:13:11
Texture,Image,.tga,Assets/Toon Crystals pack/Textures/Obsidian.tga,4096.04,2017-12-02 16:12:02
Texture,Image,.tga,Assets/Toon Crystals pack/Textures/Obsidian_Green.tga,4096.04,2017-12-02 16:12:59
Texture,Image,.tga,Assets/Toon Crystals pack/Textures/Obsidian_normals.tga,4096.04,2017-12-02 16:13:05
Texture,Image,.tga,Assets/Toon Crystals pack/Textures/Obsidian_White.tga,4096.04,2017-12-02 16:11:57
Texture,Image,.tga,Assets/Toon Crystals pack/Textures/Rocks_Diff.tga,4096.04,2017-12-02 16:12:34
Texture,Image,.tga,Assets/Toon Crystals pack/Textures/Rocks_Diff_Gray.tga,4096.04,2017-12-02 16:13:33
Texture,Image,.tga,Assets/Toon Crystals pack/Textures/Rocks_normals.tga,4096.04,2017-12-02 16:12:15
Texture,Image,.tga,Assets/Toon Crystals pack/Textures/SmallCrystal_Blue.tga,3072.04,2017-12-02 16:12:05
Texture,Image,.tga,Assets/Toon Crystals pack/Textures/SmallCrystal_Green.tga,4096.04,2017-12-02 16:12:57
Texture,Image,.tga,Assets/Toon Crystals pack/Textures/SmallCrystal_N.tga,4096.04,2017-12-02 16:13:20
Texture,Image,.tga,Assets/Toon Crystals pack/Textures/SmallCrystal_Pink.tga,4096.04,2017-12-02 16:13:31
Other,File,.asset,Assets/Toon Crystals pack/DemoScene/Demo/LightingData.asset,17.31,2026-02-25 00:24:39
Other,File,.exr,Assets/Toon Crystals pack/DemoScene/Demo/ReflectionProbe-0.exr,149.18,2026-02-25 00:24:38
Other,File,.txt,Assets/TextMesh Pro/Fonts/LiberationSans - OFL.txt,4.41,2026-03-14 06:09:47
Font,Font,.ttf,Assets/TextMesh Pro/Fonts/LiberationSans.ttf,341.99,2026-03-14 06:09:47
Other,File,.txt,Assets/TextMesh Pro/Resources/LineBreaking Following Characters.txt,0.26,2026-03-14 06:09:47
Other,File,.txt,Assets/TextMesh Pro/Resources/LineBreaking Leading Characters.txt,0.09,2026-03-14 06:09:47
Other,File,.asset,Assets/TextMesh Pro/Resources/TMP Settings.asset,1.86,2026-03-14 06:09:47
Other,File,.hlsl,Assets/TextMesh Pro/Shaders/SDFFunctions.hlsl,6.05,2026-03-14 06:09:47
Other,File,.cginc,Assets/TextMesh Pro/Shaders/TMPro.cginc,2.31,2026-03-14 06:09:47
Other,File,.cginc,Assets/TextMesh Pro/Shaders/TMPro_Mobile.cginc,5.49,2026-03-14 06:09:47
Other,File,.cginc,Assets/TextMesh Pro/Shaders/TMPro_Properties.cginc,2.72,2026-03-14 06:09:47
Other,File,.cginc,Assets/TextMesh Pro/Shaders/TMPro_Surface.cginc,3.53,2026-03-14 06:09:47
Shader,Shader,.shader,Assets/TextMesh Pro/Shaders/TMP_Bitmap-Custom-Atlas.shader,3.89,2026-03-14 06:09:47
Shader,Shader,.shader,Assets/TextMesh Pro/Shaders/TMP_Bitmap-Mobile.shader,4.13,2026-03-14 06:09:47
Shader,Shader,.shader,Assets/TextMesh Pro/Shaders/TMP_Bitmap.shader,3.89,2026-03-14 06:09:47
Shader,Shader,.shader,Assets/TextMesh Pro/Shaders/TMP_SDF Overlay.shader,11.11,2026-03-14 06:09:47
Shader,Shader,.shader,Assets/TextMesh Pro/Shaders/TMP_SDF SSD.shader,12.46,2026-03-14 06:09:47
ShaderGraph,Shader,.shadergraph,Assets/TextMesh Pro/Shaders/TMP_SDF-HDRP LIT.shadergraph,292.48,2026-03-14 06:09:47
ShaderGraph,Shader,.shadergraph,Assets/TextMesh Pro/Shaders/TMP_SDF-HDRP UNLIT.shadergraph,284.83,2026-03-14 06:09:47
Shader,Shader,.shader,Assets/TextMesh Pro/Shaders/TMP_SDF-Mobile Masking.shader,8.33,2026-03-14 06:09:47
Shader,Shader,.shader,Assets/TextMesh Pro/Shaders/TMP_SDF-Mobile Overlay.shader,8.14,2026-03-14 06:09:47
Shader,Shader,.shader,Assets/TextMesh Pro/Shaders/TMP_SDF-Mobile SSD.shader,3.1,2026-03-14 06:09:47
Shader,Shader,.shader,Assets/TextMesh Pro/Shaders/TMP_SDF-Mobile-2-Pass.shader,11.9,2026-03-14 06:09:47
Shader,Shader,.shader,Assets/TextMesh Pro/Shaders/TMP_SDF-Mobile.shader,8.13,2026-03-14 06:09:47
Shader,Shader,.shader,Assets/TextMesh Pro/Shaders/TMP_SDF-Surface-Mobile.shader,3.58,2026-03-14 06:09:47
Shader,Shader,.shader,Assets/TextMesh Pro/Shaders/TMP_SDF-Surface.shader,4.41,2026-03-14 06:09:47
ShaderGraph,Shader,.shadergraph,Assets/TextMesh Pro/Shaders/TMP_SDF-URP Lit.shadergraph,288.87,2026-03-14 06:09:47
ShaderGraph,Shader,.shadergraph,Assets/TextMesh Pro/Shaders/TMP_SDF-URP Unlit.shadergraph,281.88,2026-03-14 06:09:47
Shader,Shader,.shader,Assets/TextMesh Pro/Shaders/TMP_SDF.shader,11.09,2026-03-14 06:09:47
Shader,Shader,.shader,Assets/TextMesh Pro/Shaders/TMP_Sprite.shader,3.49,2026-03-14 06:09:47
Other,File,.txt,Assets/TextMesh Pro/Sprites/EmojiOne Attribution.txt,0.18,2026-03-14 06:09:47
Other,File,.json,Assets/TextMesh Pro/Sprites/EmojiOne.json,4.03,2026-03-14 06:09:47
Texture,Image,.png,Assets/TextMesh Pro/Sprites/EmojiOne.png,109.69,2026-03-14 06:09:47
Material,Unity,.mat,Assets/TextMesh Pro/Resources/Fonts & Materials/LiberationSans SDF - Drop Shadow.mat,3.01,2026-03-14 06:09:47
Other,File,.asset,Assets/TextMesh Pro/Resources/Fonts & Materials/LiberationSans SDF - Fallback.asset,9.49,2026-03-14 06:09:47
Material,Unity,.mat,Assets/TextMesh Pro/Resources/Fonts & Materials/LiberationSans SDF - Outline.mat,2.92,2026-03-14 06:09:47
Other,File,.asset,Assets/TextMesh Pro/Resources/Fonts & Materials/LiberationSans SDF.asset,2211.6,2026-03-14 06:09:47
Other,File,.asset,Assets/TextMesh Pro/Resources/Sprite Assets/EmojiOne.asset,13.77,2026-03-14 06:09:47
Other,File,.asset,Assets/TextMesh Pro/Resources/Style Sheets/Default Style Sheet.asset,5.49,2026-03-14 06:09:47
Material,Unity,.mat,Assets/Stylized Lava PBR Texture/Material/Lava.mat,3.76,2026-03-14 06:09:47
Material,Unity,.mat,Assets/Stylized Lava PBR Texture/Materials/Lava_Emissive.mat,3.88,2026-03-14 06:09:47
Texture,Image,.png,Assets/Stylized Lava PBR Texture/Textures/Lava_ambientocclusion.png,30362.75,2021-07-17 15:03:25
Texture,Image,.png,Assets/Stylized Lava PBR Texture/Textures/Lava_basecolor.png,98087.39,2021-07-17 15:03:28
Texture,Image,.png,Assets/Stylized Lava PBR Texture/Textures/Lava_Emissive.png,18045.85,2021-07-17 15:03:22
Texture,Image,.png,Assets/Stylized Lava PBR Texture/Textures/Lava_height.png,24076.16,2021-07-17 15:03:33
Texture,Image,.png,Assets/Stylized Lava PBR Texture/Textures/Lava_roughness.png,27877.63,2021-07-17 15:03:23
Material,Unity,.mat,Assets/Stylize Water Texture/Materials/Stylize Water Diffuse.mat,4.16,2026-03-14 06:09:47
Material,Unity,.mat,Assets/Stylize Water Texture/Materials/Stylize Water.mat,4.1,2026-03-14 06:09:47
Scene,Unity,.unity,Assets/Stylize Water Texture/Scene/Stylize Water.unity,34.5,2019-09-05 16:05:21
Texture,Image,.png,Assets/Stylize Water Texture/Textures/Vol_36_5_Ambient_Occlusion.png,1116.58,2019-09-05 16:05:17
Texture,Image,.png,Assets/Stylize Water Texture/Textures/Vol_36_5_Base_Color.png,4288.29,2019-09-05 16:05:19
Texture,Image,.png,Assets/Stylize Water Texture/Textures/Vol_36_5_Emissive.png,1720.1,2019-09-05 16:05:18
Texture,Image,.png,Assets/Stylize Water Texture/Textures/Vol_36_5_Height.png,1061.11,2019-09-05 16:05:21
Texture,Image,.png,Assets/Stylize Water Texture/Textures/Vol_36_5_Normal.png,5247.49,2019-09-05 16:05:22
Texture,Image,.png,Assets/Stylize Water Texture/Textures/Vol_36_5_Roughness.png,2252.78,2019-09-05 16:05:22
Other,File,.asset,Assets/Settings/Build Profiles/Windows.asset,2.89,2026-02-27 13:43:30
Script,C#,.cs,Assets/Scripts/bullets/bullet.cs,2.55,2026-03-14 06:09:47
Script,C#,.cs,Assets/Scripts/bullets/BulletWaterBlobVisual.cs,5.77,2026-02-20 11:03:21
Prefab,Unity,.prefab,Assets/Scripts/bullets/Cube.prefab,7.92,2026-02-24 00:37:43
Prefab,Unity,.prefab,Assets/Scripts/bullets/MuzzleEffect.prefab,1.45,2026-02-20 11:35:14
Script,C#,.cs,Assets/Scripts/bullets/ShootMuzzleEffect.cs,3.75,2026-02-24 14:29:43
Script,C#,.cs,Assets/Scripts/bullets/WaterSplashEffect.cs,7.17,2026-02-24 14:30:47
Prefab,Unity,.prefab,Assets/Scripts/bullets/WaterSplashImpact.prefab,1.64,2026-02-20 11:06:56
Script,C#,.cs,Assets/Scripts/Checkpoint/Checkpoint2D.cs,3.6,2026-03-11 01:28:55
Script,C#,.cs,Assets/Scripts/Checkpoint/CheckpointManager2D.cs,3.86,2026-03-11 01:56:28
Script,C#,.cs,Assets/Scripts/Checkpoint/CheckpointSensor2D.cs,1.67,2026-03-11 01:37:33
Script,C#,.cs,Assets/Scripts/WaterBlob/CameraFollow2D.cs,1.48,2026-02-13 23:15:14
Script,C#,.cs,Assets/Scripts/WaterBlob/LavaBackgroundFX2D.cs,4.33,2026-02-13 23:15:14
Script,C#,.cs,Assets/Scripts/WaterBlob/LavaPlatformVisual2D.cs,15.37,2026-03-14 06:09:47
Script,C#,.cs,Assets/Scripts/WaterBlob/OneDropAttack2D.cs,25.8,2026-03-14 06:09:47
Script,C#,.cs,Assets/Scripts/WaterBlob/OneDropController2D.cs,31.56,2026-03-14 06:09:47
Script,C#,.cs,Assets/Scripts/WaterBlob/OneDropDamageFeedback.cs,2.43,2026-03-18 01:03:13
Script,C#,.cs,Assets/Scripts/WaterBlob/OneDropWaterResource2D.cs,9.61,2026-03-18 00:48:35
Script,C#,.cs,Assets/Scripts/WaterBlob/WaterBlobCharacter2D.cs,23.45,2026-03-14 06:09:47
Script,C#,.cs,Assets/Scripts/WaterBlob/WaterBlobGooglyEyes2D.cs,10.89,2026-02-15 20:03:31
Script,C#,.cs,Assets/Scripts/WaterBlob/WaterBlobInput2D.cs,2.71,2026-03-14 06:09:47
Script,C#,.cs,Assets/Scripts/WaterBlob/WaterBlobMeshRenderer2D.cs,11.73,2026-03-18 01:03:31
Material,Unity,.mat,Assets/ONE_DROP_Level/Materials/LavaAccent.mat,1.75,2026-03-15 00:12:15
Material,Unity,.mat,Assets/ONE_DROP_Level/Materials/PlatformRock.mat,1.78,2026-03-15 00:12:15
Material,Unity,.mat,Assets/ONE_DROP_Level/Materials/PlatformRock_Hot.mat,1.76,2026-03-15 02:34:07
Material,Unity,.mat,Assets/ONE_DROP_Level/Materials/PlatformRock_Warm.mat,1.79,2026-03-15 02:34:07
Scene,Unity,.unity,Assets/msVFX_Free Smoke Effects Pack/Demo/DemoScene.unity,32.21,2026-03-14 06:09:50
Material,Unity,.mat,Assets/msVFX_Free Smoke Effects Pack/Demo/Ground Material.mat,3.84,2026-03-14 06:09:50
Texture,Image,.png,Assets/msVFX_Free Smoke Effects Pack/Demo/MAIAMI STUDIO rOUND.png,50.96,2022-06-29 22:24:16
Material,Unity,.mat,Assets/msVFX_Free Smoke Effects Pack/Demo/Skybox.mat,4.02,2022-06-29 22:24:16
Material,Unity,.mat,Assets/msVFX_Free Smoke Effects Pack/Materials/msVFX_Stylized Smoke 1_Material.mat,0.92,2022-06-29 22:24:14
Prefab,Unity,.prefab,Assets/msVFX_Free Smoke Effects Pack/Prefabs/msVFX_Stylized Smoke 1.prefab,109.06,2026-02-24 15:23:31
Prefab,Unity,.prefab,Assets/msVFX_Free Smoke Effects Pack/Prefabs/msVFX_Stylized Smoke 2.prefab,108.34,2022-06-29 22:24:17
Prefab,Unity,.prefab,Assets/msVFX_Free Smoke Effects Pack/Prefabs/msVFX_Stylized Smoke 3.prefab,108.29,2022-06-29 22:24:14
Prefab,Unity,.prefab,Assets/msVFX_Free Smoke Effects Pack/Prefabs/msVFX_Stylized Smoke 4.prefab,108.29,2022-06-29 22:24:14
Texture,Image,.png,Assets/msVFX_Free Smoke Effects Pack/Textures/msVFX_Stylized Smoke 1_Texture.png,27.47,2022-06-29 22:24:15
Prefab,Unity,.prefab,Assets/Farming_game_FX/DemoScene/DemoScene.prefab,38.72,2026-03-17 00:16:52
Scene,Unity,.unity,Assets/Farming_game_FX/DemoScene/DemoScene.unity,47.18,2026-03-17 00:16:52
Other,File,.txt,Assets/Farming_game_FX/Documentation/README.txt,0.17,2026-03-17 00:16:52
Prefab,Unity,.prefab,Assets/Farming_game_FX/Prefabs/Farming/FX_CuttingBigTree.prefab,119.87,2026-03-17 00:16:52
Prefab,Unity,.prefab,Assets/Farming_game_FX/Prefabs/Farming/FX_CuttingSmallTree.prefab,119.89,2026-03-17 00:16:52
Prefab,Unity,.prefab,Assets/Farming_game_FX/Prefabs/Farming/FX_DeleteDig .prefab,239.72,2026-03-17 00:16:52
Prefab,Unity,.prefab,Assets/Farming_game_FX/Prefabs/Farming/FX_Dig.prefab,239.74,2026-03-17 00:16:52
Prefab,Unity,.prefab,Assets/Farming_game_FX/Prefabs/Farming/FX_Harvest.prefab,119.86,2026-03-17 00:16:52
Prefab,Unity,.prefab,Assets/Farming_game_FX/Prefabs/Farming/FX_Sparks.prefab,119.91,2026-03-17 00:16:52
Prefab,Unity,.prefab,Assets/Farming_game_FX/Prefabs/Farming/FX_Sprinkler.prefab,236.86,2026-03-17 00:16:52
